,open,high,low,close,volume
2015-01-27,33379.78777186077,34454.656216780226,33022.81160980672,34090.083877677076,51228564
2015-01-28,34091.657520876215,34614.95608652577,33912.36180525919,34433.86064748859,21785135
2015-01-29,34476.89633408145,34683.99985278615,34089.87528937823,34295.891507879176,96047819
2015-01-30,34309.16049055972,34469.30114283924,33960.307094596086,34119.562784964255,23951557
2015-02-02,34208.94683874091,34546.0256452821,33923.12628411834,34259.78036937281,40483506
2015-02-03,34254.68626003478,34691.631785846665,34049.81050670072,34485.37628574032,39128249
2015-02-04,34472.647633884604,34920.15043820111,34159.845228725215,34606.13676198486,50289784
2015-02-05,34647.13323660908,34861.89740928025,34555.09405642221,34769.53307719969,26583233
2015-02-06,34776.43926714763,35634.538406546104,34667.11087671085,35522.863445966635,25945509
2015-02-09,35495.12657337054,36176.05048135629,35371.01390463067,36049.99764403457,49464859
2015-02-10,36087.21162685671,36430.21808546766,35845.790459868505,36188.12183555542,33553048
2015-02-11,36140.89428880328,37025.59922309646,35756.06742965102,36635.5057599301,98010026
2015-02-12,36590.72419178382,37007.19173178218,35823.16981076391,36235.59535276316,37961898
2015-02-13,36197.3309973204,36598.38691562336,36018.222715930264,36418.18582084648,29900108
2015-02-16,36516.73846905327,37563.81261404118,36215.70553283485,37256.6798253047,115346533
2015-02-17,37016.671075130645,37610.565104072964,36639.70625544135,37231.41342348355,63243421
2015-02-18,37260.87083101737,37461.64336889922,36684.13823989316,36882.87401971154,194513101
2015-02-19,36885.402105722686,37128.47975932569,36366.21170823505,36607.45768661229,19122504
2015-02-20,36484.39289818582,36766.77268722428,35867.50630232459,36147.276900507895,55473528
2015-02-23,36169.668459805755,36308.87641573673,35676.627515824286,35814.46839605546,63741082
2015-02-24,35848.546005407086,35947.481644940155,35569.18732143028,35667.623647289554,50700432
2015-02-25,35709.685707673016,35853.52639619282,34950.57605672239,35091.928382850325,41721756
2015-02-26,34905.81286190631,35405.78651404919,34599.73997779871,35098.028182938506,93207870
2015-02-27,35193.94333111078,35623.72775171946,35080.04930353749,35508.81474275773,63131627
2015-03-02,35456.42243080655,35612.32303134072,35018.028757096574,35172.68176021655,21486021
2015-03-03,35220.9786179433,36042.069954778846,35013.93072655781,35831.43348076186,32373457
2015-03-04,35884.54095251557,36232.48793077487,35766.88628501851,36114.08067125438,27938915
2015-03-05,36050.75845270576,36768.810090246916,35891.52251537192,36607.116722490384,47060969
2015-03-06,36655.47179162291,37081.1407115484,35950.60786182308,36372.99648130855,80355105
2015-03-09,36344.95339271801,36864.518040157556,36247.07674862312,36765.50884388215,41363549
2015-03-10,36613.1983718702,36943.973694422966,36007.175502096885,36335.44148021888,44056029
2015-03-11,36420.3023170169,36966.50779490246,36189.248666451436,36733.467397100445,30646300
2015-03-12,36676.52721933996,37198.90202229054,36338.13170328314,36858.82454228159,73163318
2015-03-13,36795.83329305041,37451.85941101204,36487.22968578288,37140.36623449072,92605335
2015-03-16,37110.42620657971,37286.14361240357,36489.75426662472,36663.35479488311,49195476
2015-03-17,36683.31701818086,37085.80985286096,35879.20377178801,36277.241103,110170854
2015-03-18,36273.08587799708,36819.219330818356,36003.96120584965,36548.05455501659,38091164
2015-03-19,36588.11611474459,36980.536838717104,35788.848816854486,36176.858656456396,24866753
2015-03-20,36079.94162148693,36627.75961391805,35843.25268140058,36389.042930495096,74754339
2015-03-23,36335.01347148586,36783.63663383145,35393.59066307782,35836.05323546954,47659756
2015-03-24,35827.739480951794,36573.35842617489,35462.121212157115,36203.90146436871,37390004
2015-03-25,36341.3233134365,36783.215708806856,35284.832462422586,35719.159657542965,51953994
2015-03-26,35711.0290810817,36236.07064086484,35438.08022992379,35961.209593803134,22642559
2015-03-27,36039.261404361925,36535.9588208691,35778.44846543549,36273.451072084616,20863250
2015-03-30,36276.24813014157,36640.989048846364,35653.65523307791,36015.77723726812,52368474
2015-03-31,35980.93855377846,36694.41192677156,35574.24914895488,36284.293724952295,62128464
2015-04-01,36266.389282004915,36882.97307146249,35826.062441225215,36440.53188558264,100378921
2015-04-02,36428.25727780994,36637.556524334024,36034.193719254836,36242.42526440387,77893488
2015-04-03,36286.18043556479,36666.71526946535,35449.62800357444,35825.329876584394,68696979
2015-04-06,35923.82168081039,36089.30318388549,34837.967564015315,34999.18979099564,94371553
2015-04-07,35024.36686750036,35412.98153306091,34745.721989592515,35133.46866920686,63877715
2015-04-08,35216.88098207483,35368.26009290375,34365.74502430565,34514.10325810064,42094715
2015-04-09,34447.50555284682,34756.932646463036,34241.71706348531,34550.52869954119,78902766
2015-04-10,34521.87729295222,34929.70437886925,34063.63171423444,34470.85605650567,77464941
2015-04-13,34420.9213997096,34914.47779556508,34284.58333126915,34776.7304007625,49804983
2015-04-14,34798.60111028816,35105.66427797987,34387.82211743737,34693.96194822638,27443241
2015-04-15,34669.05457111356,34961.29884800429,34289.1122706054,34580.6110087077,20480808
2015-04-16,34631.08299682823,35037.27519493682,34502.6922902005,34907.85837582829,76189362
2015-04-17,34842.85982403365,35295.19642163686,34642.172253197474,35093.067705835645,63520341
2015-04-20,35096.087883556065,35550.67022843886,34810.76318025433,35263.98058849851,68140545
2015-04-21,35312.4232765805,35655.32321145483,35158.044915699815,35500.12426201696,77625217
2015-04-22,35353.4872517117,35724.91935214507,34524.91444801521,34891.492724656004,31896983
2015-04-23,35039.54649130423,35637.81627520601,34611.3083929493,35207.52521395754,19563693
2015-04-24,35187.587059704965,35676.675836824776,35024.04944122501,35511.63218815025,64712259
2015-04-27,35367.80724298867,35522.33342451735,34970.7306222804,35124.19242150603,91003136
2015-04-28,35135.29826253458,35382.97930256783,34783.333395912065,35030.27408367466,59617712
2015-04-29,35032.61715137348,35386.673869506034,34683.073861763674,35037.085991362525,23780034
2015-04-30,35031.34731052394,35217.574166600316,34822.81148418696,35008.91911182217,56394290
2015-05-01,35078.32017081579,35271.10707342827,34983.65083236625,35176.17364810357,28492752
2015-05-04,35228.75815631821,36106.205356260274,34950.0209547856,35822.768224535335,23122701
2015-05-05,35844.10972403664,36791.594287756656,35411.614492595276,36352.959274747336,49808671
2015-05-06,36385.68825360366,36619.02125105454,35610.13039545382,35839.96378821387,54232060
2015-05-07,35832.48338211616,36353.72982129883,35592.35752935068,36111.73262287871,47594249
2015-05-08,36239.96472452296,37183.237577469336,35798.23517221423,36735.468323286914,62245814
2015-05-11,36626.79040633429,37316.754810997336,36280.810956261485,36967.55645885458,33673911
2015-05-12,36977.881621156885,37859.89580974246,36619.502374822834,37496.49035318816,52188572
2015-05-13,37501.366744100334,38783.66256940066,37196.592384529475,38471.00791657618,39226296
2015-05-14,38533.583350456385,39505.662864453705,38061.69753947103,39027.72574024818,44087586
2015-05-15,38961.85834486221,39572.21569129215,38596.05851515293,39204.1411495323,57181435
2015-05-18,39067.42277588644,40194.66264524565,38620.087989894484,39739.63085657091,84931250
2015-05-19,39752.095034110025,40246.173710065144,39374.69704517,39867.678397104544,57868373
2015-05-20,39890.102410743006,40310.6849052193,39497.138699349736,39917.45177095063,68308046
2015-05-21,40036.37379611995,40252.734732943885,39568.77373784803,39783.7695738651,50256291
2015-05-22,39682.68999201234,40787.34194284936,39463.05475610769,40562.83529020763,63804944
2015-05-25,40656.51059634755,41076.48610986107,39821.90781066477,40237.55558320389,83840954
2015-05-26,40428.073517325916,41224.74938901665,40207.05069681647,41000.59654908562,127947106
2015-05-27,40969.619377598174,41654.90491833185,40636.63057317575,41319.07583640178,91598121
2015-05-28,41212.39475746648,41418.18980306788,40476.171970288204,40679.30501996619,48641672
2015-05-29,40646.19415119617,41295.9466775376,40212.50601467152,40859.9775081236,88619868
2015-06-01,40861.121993427194,41008.42689034029,39740.10070435485,39883.882640194824,65795004
2015-06-02,39928.854739076305,40601.54335884937,39497.844058300034,40167.95175338635,36907610
2015-06-03,40120.441523435664,40990.414198788494,39778.3225624701,40643.832130146446,66249537
2015-06-04,40770.25058644831,40948.37969863339,40235.47366330166,40412.03770927138,28436537
2015-06-05,40321.956665386766,40813.52244801553,40002.59250046846,40492.80510301562,66298924
2015-06-08,40351.95451249343,41711.83438112449,40137.080824069235,41490.89584336105,120051535
2015-06-09,41582.73265724679,41821.19604592441,41086.16191305303,41323.1366031582,75439475
2015-06-10,41135.1476519723,41382.58710005119,40580.17478475349,40825.75313807211,90951998
2015-06-11,40809.08563496785,41696.44479647553,40681.22291516008,41566.209860744915,41385317
2015-06-12,41825.39023693601,43155.98910621994,41308.444439256105,42629.10964461108,63590515
2015-06-15,42628.0828327318,42839.28571486441,42508.0700182492,42719.016889523176,70888287
2015-06-16,42623.26070512453,43674.77339213524,42234.32478394108,43279.84614930387,42924461
2015-06-17,43274.877842499765,44319.7319999535,43006.0423368089,44046.10541535295,70377779
2015-06-18,44041.63026157151,44436.24780101589,43336.88550510311,43728.699149580476,62763110
2015-06-19,43742.74917540068,44007.93882812903,43230.15991090432,43493.84055949697,70769709
2015-06-22,43551.44928060599,44572.43698849448,43149.1424864213,44164.46743514554,29873896
2015-06-23,44072.683852431794,45579.15638212292,43641.108482173055,45137.15730978095,94639261
2015-06-24,45289.49955385502,45957.23068397696,44863.52796997745,45529.00641202097,62636268
2015-06-25,45551.326031670724,45717.1155404305,44942.22546829882,45106.39559944179,47132124
2015-06-26,45171.96171899443,46629.36797053666,44762.30025420407,46210.289977020744,47704077
2015-06-29,46152.23604519755,46396.837150031766,45765.28353853577,46009.12617889655,49038703
2015-06-30,46127.49681500716,46256.10090833672,45723.302742183434,45851.13633871739,33034738
2015-07-01,45827.564048632026,46375.08486720213,45522.888346657164,46068.80531926683,90613482
2015-07-02,46094.37834468684,47305.89654493605,45779.30340073145,46984.73562519939,80929427
2015-07-03,46897.052140505584,47894.51410869735,46560.71861324907,47553.47290153677,83695680
2015-07-06,47458.65777937517,48314.79154150282,47005.51104632762,47857.83338332639,106550478
2015-07-07,47923.705413105876,48447.76242337892,47655.88675229306,48178.51974842835,54976829
2015-07-08,48135.77510756898,48531.16944309861,47863.67295105436,48258.37425748032,21849013
2015-07-09,48175.966029267394,48776.593772282,48026.35447979748,48625.5859181028,68474309
2015-07-10,48563.03558438514,49017.98440486955,46784.960047042914,47227.39631548717,67210895
2015-07-13,47293.415782935015,47680.193676721945,46643.994974440095,47028.60719449853,108737810
2015-07-14,46969.44164552851,47475.67130792145,46687.89501701316,47192.785897869806,85889802
2015-07-15,47181.680969875946,47632.35518656815,46145.77082781164,46590.80102438589,53464352
2015-07-16,46592.20133423283,47183.29191754227,46225.35402649236,46814.69280595781,46519288
2015-07-17,46635.17260775698,47084.782242989844,46299.75148577768,46748.54569084049,82586104
2015-07-20,46610.99965088328,48142.365476019,46256.138670495304,47778.61515224357,13257312
2015-07-21,47810.74893595271,49213.52952557163,47386.97925908276,48781.15864047819,56414317
2015-07-22,48709.25234810003,49152.50781313655,48156.25773787369,48598.505402823714,80226456
2015-07-23,48701.215905444034,48963.69491658302,48278.72570963215,48540.33765486033,47064518
2015-07-24,48634.19594143521,48824.230834415015,48343.55030636951,48533.190527397295,41303369
2015-07-27,48602.997627208424,48800.634028643864,48112.69138631833,48309.13283305426,57942131
2015-07-28,48484.95602705252,48916.17680699121,48018.956911530724,48449.865600413046,98174484
2015-07-29,48441.81426688907,48985.75445843289,47516.80202371102,48056.41466609406,62648818
2015-07-30,48118.7805438952,48436.12211076746,47114.638068795895,47427.420139531416,35641524
2015-07-31,47371.986878237476,47990.388550207885,47173.25184293464,47789.90028391551,91882815
2015-08-03,48024.29731110604,48694.45046333094,47540.88353458438,48209.175696364466,101275675
2015-08-04,48400.43438289948,48924.36399066766,47287.70962671685,47805.19583990947,33393400
2015-08-05,47806.33173290705,48886.448816217715,47265.841739634634,48339.92609872785,202614662
2015-08-06,48377.30119829665,48791.81311942391,47628.43020117876,48040.052469201524,49983675
2015-08-07,48170.653925191014,48745.261226678966,47635.60871479992,48209.78141607209,80337450
2015-08-10,48195.594289342574,48863.61443164557,48067.67597278555,48734.266398733234,71934364
2015-08-11,48670.26621395289,48954.24419220387,48496.39859822011,48779.98462303273,35269627
2015-08-12,48865.251036262336,49256.61918383776,48697.85038110717,49088.453889127704,39895358
2015-08-13,49096.154811756656,49568.75669776358,48369.48832518881,48839.620802808895,51721673
2015-08-14,48857.49556186829,49013.635217579635,48595.41828172555,48751.21829465082,19628693
2015-08-17,48669.874805925065,49033.12941160045,48302.226343724076,48665.447908615126,75377723
2015-08-18,48498.26533969461,48848.76564902352,47916.935140827074,48265.75508248711,19378223
2015-08-19,48288.55026592674,48559.30586874298,47911.9931416178,48182.15216654179,50368032
2015-08-20,48269.35820411822,48810.170588935034,46798.505752839,47328.779849139275,35736271
2015-08-21,47307.40553330834,47506.30157311838,46848.454450285164,47046.252516103166,66781597
2015-08-24,47181.40976790067,47465.66020290718,46626.567249724205,46909.17758715456,16608860
2015-08-25,46843.13731532373,47322.891377423875,46316.52308604375,46795.792253514184,21778500
2015-08-26,46697.0807923873,46828.02982709942,46561.133848339,46692.068828385665,37100997
2015-08-27,46685.79058412375,47120.55752453178,46254.9038930694,46689.63534821189,64809031
2015-08-28,46681.92291376064,47497.65822255619,46184.10794918644,46996.488735214094,55858517
2015-08-31,47068.86038883142,48107.975163833085,46512.380390346625,47545.85580198583,84534860
2015-09-01,47472.163260616144,48006.8406405891,46709.69108335473,47241.77359223264,52771583
2015-09-02,47371.03598860954,47640.75914350826,46321.638539691725,46586.896931344476,49558415
2015-09-03,46770.16204695425,47161.33091115361,45627.83802496754,46012.671509941414,29260355
2015-09-04,46009.069267432475,46159.65395740387,45602.92976662308,45752.67529580852,44716288
2015-09-07,45867.03048594548,46099.975375301816,45351.90771491436,45583.412192031334,49514486
2015-09-08,45487.094709131365,45643.67146856227,45036.37284676963,45191.933595594375,17897224
2015-09-09,45289.116276573666,45545.08460559191,44259.32314906565,44510.893059371236,32037700
2015-09-10,44604.12347582122,45106.00336984651,43771.61774365462,44269.735142914746,63035690
2015-09-11,44346.1834223278,44654.748805746676,44081.36272026852,44389.668425667216,54694857
2015-09-14,44388.28674495795,45112.9153324107,44027.8990869208,44749.59422579068,44058545
2015-09-15,44485.19134306558,44808.938773235095,44181.18806517978,44504.80148340592,36903358
2015-09-16,44447.68160513642,44762.77856470292,43993.96346191319,44308.07069667992,20917351
2015-09-17,44252.60443435641,44792.29683024761,43308.73094092447,43843.433198782455,16849690
2015-09-18,43757.65308872599,44078.28561437031,43518.66871117451,43838.85773402013,42891736
2015-09-21,43849.57572139077,44234.27877897663,43048.27967277546,43429.295509219366,105266532
2015-09-22,43392.90493465316,44036.58290214363,43102.14527743995,43743.47421107808,50931198
2015-09-23,43671.331422711475,43807.21310264592,42732.34557989825,42865.72063262523,83322855
2015-09-24,42774.94816990408,43091.19654993546,42356.53099486451,42672.01838324823,27762308
2015-09-25,42610.95361670807,43306.70745030855,42157.852883982305,42851.053630107264,57604330
2015-09-28,42947.16847585347,43138.98237821392,42797.388950829205,42989.05676653238,35169513
2015-09-29,42932.22307933742,44585.71800544536,42795.01519446986,44443.67962866919,34497372
2015-09-30,44397.908086874944,44921.3153405927,44218.70413544108,44740.72766129839,72553034
2015-10-01,44699.86169406375,45153.2971408792,43806.089431271415,44255.01232559763,47077703
2015-10-02,44285.01664986149,44716.35066789887,43784.925452825795,44215.5831921904,25009503
2015-10-05,44255.92986662326,44616.62355883086,42962.78141472409,43315.812987316865,52511794
2015-10-06,43052.04944078793,43574.80801766883,42742.838254201175,43264.07401460973,34950708
2015-10-07,43352.47421762367,43845.96662295517,42377.50235157625,42865.450844123574,24284976
2015-10-08,42988.591970855465,43794.299642304504,42551.52789179112,43353.525294084444,30397130
2015-10-09,43262.466716862415,43721.889129884155,42669.45908421618,43127.447672963455,139068922
2015-10-12,43043.58218961882,43548.42403099652,42585.91600704572,43090.26152465149,91671838
2015-10-13,43051.45845218804,43435.786207158875,42413.212902925516,42795.25347208769,18260754
2015-10-14,42730.546704810564,44027.089764486074,42428.00818509035,43717.56302487541,45505813
2015-10-15,43737.142099324854,44224.6702919228,43144.36318150048,43630.70494279409,47194698
2015-10-16,43460.848401928466,45156.93430893505,42949.74560096848,44632.057996269934,43772439
2015-10-19,44532.267176594876,45281.16182193934,44410.33513786541,45157.51780919231,35876348
2015-10-20,45296.53045914982,45619.616224863465,45159.93656412972,45482.46164529064,72642973
2015-10-21,45398.02618716404,46289.95835618916,44849.28058869796,45737.11405583983,80107608
2015-10-22,45850.855697791536,46245.88950521701,45609.14804544224,46003.37781633138,84480721
2015-10-23,46036.07133085999,46553.22648740607,44494.950968330886,45000.47252436746,58972840
2015-10-26,44837.63672020835,45124.05735503469,44550.16494386342,44836.57882088049,67785694
2015-10-27,44893.550795957526,45488.88290710651,44727.84867410676,45321.60085225137,42088713
2015-10-28,45310.93511124468,45505.53423307924,45161.20820721831,45355.65954021849,22732677
2015-10-29,45314.34352274839,45498.54990858482,44453.1970491474,44634.64038805098,22435568
2015-10-30,44656.507531579446,44879.74237379524,44383.54045209496,44606.525437222415,32660833
2015-11-02,44648.868938517,45899.58000939371,44319.12884658353,45563.088240122706,45228914
2015-11-03,45627.56837736795,46776.99422555755,45193.423022178074,46336.107138926745,26323142
2015-11-04,46445.298439288206,47019.54744803591,45804.282198916735,46377.69536420647,28419840
2015-11-05,46415.55217026652,47274.55285878143,46094.58549707422,46949.8911951997,41381199
2015-11-06,46820.71945361384,47180.38917035322,46450.369012900395,46809.956046769104,77021160
2015-11-09,46765.613400660295,47126.55774773478,45538.22633959181,45892.43133034596,59097411
2015-11-10,46162.558617602364,46526.98171470197,45019.294413040305,45377.520146747185,32468161
2015-11-11,45443.271362124404,46602.55710346432,45094.38489195907,46247.496271693664,51173139
2015-11-12,46466.64348291537,46586.88742577378,46056.91130678116,46176.404183603685,25731121
2015-11-13,46305.2764399861,46421.83831473212,45959.05936949163,46075.04168621329,32468225
2015-11-16,46097.32376726678,46257.588635563116,45781.53082801982,45941.253091142804,21833267
2015-11-17,45968.94712809535,47199.208189041274,45807.340258939665,47033.85755695233,61957096
2015-11-18,47030.41655618234,48514.27579275085,46581.32456221879,48055.396298906606,43406941
2015-11-19,47888.37451989746,49669.59513285101,47670.52262649514,49444.663431676745,46208408
2015-11-20,49446.44811232506,50026.49146724576,48880.4276464826,49460.31229613572,74812992
2015-11-23,49580.07297905117,50262.08626907631,48995.71910071117,49676.594778696264,30368241
2015-11-24,49617.0186326246,50225.2703585045,48231.75653954579,48830.36472761186,63142723
2015-11-25,48870.5963580015,50291.55428024485,48289.48523312171,49700.57404584419,134893220
2015-11-26,49785.22317351057,50045.046439294194,48835.31827703849,49091.52119319795,30598961
2015-11-27,49002.20600006686,49602.4479120905,48629.898585484436,49228.42176252584,22885729
2015-11-30,49183.98790702875,49393.24362812027,48423.203906434195,48630.103097072584,26658358
2015-12-01,48531.10081562139,49043.69098819745,47786.66623912771,48296.78150855865,60722581
2015-12-02,48217.365603218386,48766.28738063067,47291.201732912145,47835.77941214277,119721606
2015-12-03,47712.592207505295,48238.04566042609,46980.1817754894,47503.330654279576,117294459
2015-12-04,47417.78205228362,47741.819502634025,46895.63151738142,47218.30581304235,76284972
2015-12-07,47352.354397890296,47829.98523048614,46458.691523407644,46932.08319008551,77608058
2015-12-08,46846.152701909756,47592.1239087692,46683.32523337002,47427.276574698226,63073546
2015-12-09,47439.271807413854,47576.961813054724,46728.64205337314,46864.6642907453,71849443
2015-12-10,46817.53074009911,47469.91577778759,46347.840223434236,46998.410608417595,58200967
2015-12-11,47109.220259139875,48057.712612500276,46791.06565542466,47735.32954668853,33519955
2015-12-14,47860.50707532367,48456.633269301,46925.33006240226,47517.1799478679,117770993
2015-12-15,47599.2962855256,47764.58684859465,46972.79920372215,47136.482626849895,97488933
2015-12-16,47165.34283893751,47686.815925455805,46505.05096301938,47024.97207147583,33903833
2015-12-17,47003.240934942245,48076.3501214204,46660.125235867374,47727.94421115386,69148935
2015-12-18,47614.172752377206,48429.16267658997,47101.296597487424,47913.0669819223,103818493
2015-12-21,48099.30784084731,48612.588677351996,47147.389131552656,47655.93865450919,61643209
2015-12-22,47583.532793046186,48518.11286176835,47028.712606713765,47958.915740296514,45120847
2015-12-23,48022.571258773925,48285.66292083499,47122.025662138716,47381.605794833245,102195573
2015-12-24,47482.013631384885,48353.15439810212,46912.32473882479,47779.891567984596,56808902
2015-12-25,47726.82908412069,48266.38345560072,47535.12618046343,48073.288937182806,36528187
2015-12-28,48173.09028947495,48333.00990843793,47789.87891194584,47949.05480304314,28132868
2015-12-29,48022.34140457935,48349.66913539849,47177.033115788465,47500.80598022662,11547565
2015-12-30,47664.965329997256,48178.94759914578,46506.63996107815,47013.59839091239,134099939
2015-12-31,46969.46705835483,47672.1502747245,46629.68000870877,47329.75681286283,32904098
2016-01-01,47208.037550398316,48606.493215411785,46698.527490393266,48087.49132795057,80963256
2016-01-04,48038.87585948796,48509.50638793527,47329.007113799744,47797.270668064564,31558021
2016-01-05,47817.23592666956,48305.733722554025,47597.54997135541,48084.81841732149,54353163
2016-01-06,48090.41671414441,48666.96388346788,46384.289525525295,46947.13004100455,62607635
2016-01-07,46910.18848084563,47055.97651281265,46455.58945599403,46600.41476960114,26908951
2016-01-08,46422.47598267033,47138.18870208183,45889.41611122194,46603.0552752606,80684091
2016-01-11,46646.907165409946,46905.537886345184,45878.32911302728,46134.116700824576,45281747
2016-01-12,46316.101441568986,46663.5407887294,45289.68179238907,45631.98928532271,65913637
2016-01-13,45674.35870037016,45981.45110643615,44974.795131251594,45279.23088807204,103470042
2016-01-14,45334.393263690734,45648.749205203654,45143.157126735874,45456.99588801172,72373085
2016-01-15,45509.03917586773,45785.800971545286,45124.01840674094,45400.117800487285,47684648
2016-01-18,45436.16973165719,45637.42217393114,44033.651142400005,44229.55909063289,132164497
2016-01-19,44311.97344050153,44513.09949495763,42900.764914012434,43096.3735248557,48896086
2016-01-20,43130.45186854825,43318.9564568488,42575.48421609618,42762.380121665505,52383386
2016-01-21,42735.638481697344,43333.45549774544,42419.814685715515,43015.56301084138,46072225
2016-01-22,42947.08318861256,43397.13914477721,41229.436358058636,41666.068155872665,27091540
2016-01-25,41645.320649292786,41986.383345874274,41045.16957257667,41384.09289210694,25639394
2016-01-26,41410.09282062948,41883.495730079936,40672.17360545174,41142.5175770887,37898888
2016-01-27,41116.50867952106,42225.98473793219,40751.992537927596,41854.922231689074,30119006
2016-01-28,41881.23547396283,42274.64271969232,41339.138446340774,41731.13574510363,43518577
2016-01-29,41767.7882127875,42335.64961998181,41384.523968449896,41950.706900540856,75573366
2016-02-01,42020.611832774404,42360.782847347014,41726.69480027801,42066.54453434679,40751339
2016-02-02,42174.47003771699,42570.6312078384,40657.61095193003,41043.14514815861,55812845
2016-02-03,41049.548487757136,41537.75830116066,40918.30990135125,41405.3820871729,38825212
2016-02-04,41297.08411044372,42025.322896837555,40838.74781458571,41564.0239650738,178491461
2016-02-05,41535.336135172525,42290.01788748825,41108.430906554975,41859.77800592469,106286733
2016-02-08,41863.46690450471,44147.43663366582,41656.1464748392,43929.88269394935,44177668
2016-02-09,43768.5924817252,44214.17095795938,42545.17287617109,42982.751233459,57289802
2016-02-10,43102.12847668759,43984.110758096715,42988.92392519764,43868.89235800229,25580514
2016-02-11,43881.38428063845,44086.41854464689,43592.8440157623,43797.486269187866,44917149
2016-02-12,43830.89086026036,44118.94740690575,43692.763401118485,43980.34894966794,37033848
2016-02-15,44100.461610311766,44554.796436173936,43547.37353548266,44000.680388338325,72491417
2016-02-16,43945.22696180213,44387.26064048758,43372.59098980337,43813.29762539609,31401862
2016-02-17,43863.598965330646,44330.14800526187,43077.148440781646,43540.258313055674,114536469
2016-02-18,43530.69128845728,43845.36924025134,43419.913648150105,43734.074028104376,48390763
2016-02-19,43717.97229076502,44046.396006053445,42666.02046675493,42988.967660683185,32372693
2016-02-22,42922.57615350889,43789.51174622922,42512.73585948824,43375.348220619555,50810463
2016-02-23,43519.840459401625,43696.270383849456,43037.940760745354,43213.12726644696,72270115
2016-02-24,43180.67420440627,43569.20990697495,42273.3772610056,42657.20281656531,64859532
2016-02-25,42716.877193050845,42859.59859386254,42292.16665592832,42433.94274417189,54071642
2016-02-26,42274.81483192212,43288.02223362333,42092.47262493182,43102.11168141443,77543474
2016-02-29,43203.83167619339,43517.40371045483,42582.556818683726,42893.87922794781,75208794
2016-03-01,42984.14606443966,43492.28280547087,42595.75629942383,43102.820737464535,75396754
2016-03-02,43111.22010744425,43281.88411810275,42601.6669768091,42770.98409814803,43562105
2016-03-03,42751.57099292727,43367.54531096301,42565.5061816693,43179.617541259875,43410891
2016-03-04,43214.16123577767,43789.94659354818,43017.776049983775,43591.845037438645,45076051
2016-03-07,43791.3902530631,44844.61794401999,43577.38137650751,44626.52774382669,39055779
2016-03-08,44469.153480901594,44833.19593352235,44257.234018581294,44620.55496161897,52712908
2016-03-09,44690.343953676456,45306.139856406786,44402.024598074786,45015.72133155249,49859632
2016-03-10,44933.647110682934,45532.518343912634,44527.54145835309,45124.6861009596,114383538
2016-03-11,45122.888478198285,46189.73381935145,44812.42866399996,45874.10539401204,38846396
2016-03-14,45851.36283659665,46321.78585610637,45086.625518624394,45553.99764889459,30528759
2016-03-15,45514.97443107719,46429.467767283255,45073.8121184262,45983.76164778084,69054115
2016-03-16,45982.79919578089,46155.93681058615,45761.772475126294,45934.72909305719,51820406
2016-03-17,45830.533404450194,46070.91382090419,45693.57269444778,45933.644970623594,35475803
2016-03-18,46028.192988151226,46547.364108022535,45501.9050131737,46020.9949433054,73927198
2016-03-21,45855.85840439253,46354.22604162812,45704.61153753576,46201.83802649368,43489827
2016-03-22,46251.714251681966,46435.95295130094,45999.45645023739,46183.423119520005,107143111
2016-03-23,46153.26203263741,46464.8070709334,46027.66364889107,46338.70403778419,31092000
2016-03-24,46230.18575357496,47685.521270046316,45824.1292203562,47270.328782354656,37397830
2016-03-25,47289.46223929122,48317.446830332265,46895.83867613548,47918.586621017384,53295594
2016-03-28,47769.37282999132,49092.56079355771,47178.51170602403,48492.75216408479,98584621
2016-03-29,48496.60382911307,49047.97742915985,47746.65290004617,48295.74284651018,34997342
2016-03-30,48158.305052026364,48476.55592535313,47495.673200545345,47811.63311603486,60356934
2016-03-31,47855.74145935901,48677.91736409277,47558.27694638392,48377.2114673832,27939433
2016-04-01,48287.77580698227,49224.08535367473,48023.71312267322,48956.366467736356,79074103
2016-04-04,48912.20841099147,50099.573312267166,48715.382299602294,49898.77717988104,36093441
2016-04-05,49928.11260990331,50121.875454992194,49432.77653420029,49625.3644632112,68129436
2016-04-06,49548.6890954845,49738.105661428875,49325.5704010816,49514.85763486383,69911191
2016-04-07,49509.11747648079,49689.38747936559,48406.77149771414,48583.67181638077,20167189
2016-04-08,48436.57692786455,48674.16417062475,48111.026718975234,48348.180365954184,55516841
2016-04-11,48409.183740896486,49229.63287548485,48139.70500082028,48957.104035012184,38829443
2016-04-12,49129.91417259454,49725.161881199165,48162.58877263962,48753.273178159354,64153484
2016-04-13,49025.53182157474,49565.7509340836,48619.368404271576,49158.486026754435,32297594
2016-04-14,49167.44940288241,49775.94367912844,48498.07613889697,49105.80753802823,37386405
2016-04-15,49183.218339705556,49641.03246620568,48877.069061663955,49333.94496474165,91036050
2016-04-18,49158.254386841596,49506.11128699895,48364.710128540064,48709.390750059545,87580746
2016-04-19,48855.785297046634,49136.500213131076,48486.96355661766,48767.16930411812,30416041
2016-04-20,48842.87823793525,49054.31302616971,46884.38585085289,47088.22496173864,122757196
2016-04-21,47042.649827893896,47227.60492462056,46753.49914099339,46938.0429604353,13749375
2016-04-22,47054.18465154288,47616.51942401155,45507.6442751447,46058.07474533701,55662822
2016-04-25,46034.63338901895,47300.50658070812,45465.272125936666,46722.63602750202,26306013
